ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod_add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice,age,remod_age
MSSC60,RL,92.0,11952,2,4,Lvl,4,Inside,3,NWAmes,PosA,Norm,1Fam,2Story,7,6,1977,1977,Mansard,WdShake,WdShing,Plywood,None,0.0,3,3,CBlock,4,3,No,Unf,0.0,Unf,0.0,808.0,808.0,GasA,3,1,SBrkr,1161,808,0,1969,0.0,0.0,2,1,3,1,3,8,8,1,4,Attchd,1977.0,2,2.0,534.0,3,3,2,0,0,0,0,276,0,0,nov,seven,WD ,190000,30,30
MSSC20,RL,43.0,3182,2,4,Lvl,4,Inside,3,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4,3,2,Unf,0.0,Unf,0.0,1266.0,1266.0,GasA,5,1,SBrkr,1266,0,0,1266,0.0,0.0,2,0,2,1,4,6,8,1,4,Attchd,2007.0,3,2.0,388.0,3,3,2,100,16,0,0,0,0,0,mar,eight,WD ,159895,1,1
MSSC70,RL,51.0,9842,2,4,Lvl,4,Inside,3,SWISU,Feedr,Norm,1Fam,2Story,5,6,1921,1998,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,3,3,BrkTil,3,2,No,Unf,0.0,Unf,0.0,612.0,612.0,GasA,5,1,SBrkr,990,1611,0,2601,0.0,0.0,3,1,4,1,3,8,8,0,0,BuiltIn,1998.0,2,2.0,621.0,3,3,2,183,0,301,0,0,0,0,may,eight,WD ,189000,87,10
MSSC20,RL,0.0,8020,2,3,Lvl,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,No,ALQ,644.0,Unf,0.0,268.0,912.0,GasA,3,0,SBrkr,912,0,0,912,0.0,0.0,1,0,3,1,3,6,8,0,0,none,0.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,apr,six,WD ,124000,42,42
MSSC20,RL,0.0,11341,2,3,Lvl,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,6,1957,1996,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,180.0,3,3,CBlock,4,3,No,ALQ,1302.0,Unf,0.0,90.0,1392.0,GasA,3,1,SBrkr,1392,0,0,1392,1.0,0.0,1,1,3,1,3,5,5,1,4,Detchd,1957.0,1,2.0,528.0,3,3,2,0,0,0,0,95,0,0,may,ten,WD ,121500,53,14
MSSC90,RL,76.0,12436,2,4,Lvl,4,Inside,3,NAmes,Norm,Norm,Duplex,1Story,5,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,Unf,0.0,Unf,0.0,1824.0,1824.0,GasA,2,1,FuseA,1824,0,0,1824,0.0,0.0,2,0,5,2,3,9,8,0,0,Detchd,1958.0,1,2.0,484.0,3,3,2,0,0,0,0,0,0,0,jan,eight,WD ,146000,51,51
MSSC60,RL,75.0,12192,2,3,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,663.0,Unf,0.0,265.0,928.0,GasA,5,1,SBrkr,928,895,0,1823,1.0,0.0,2,1,3,1,4,6,8,0,0,Attchd,2000.0,2,2.0,626.0,3,3,2,192,36,0,0,0,0,4500,may,eight,WD ,235000,8,7
MSSC120,RM,44.0,3842,2,3,HLS,4,Inside,2,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,4,3,PConc,5,3,3,GLQ,1564.0,Unf,0.0,30.0,1594.0,GasA,5,1,SBrkr,1646,0,0,1646,1.0,1.0,2,0,2,1,4,5,8,1,4,Attchd,2004.0,3,2.0,525.0,3,3,2,128,53,0,0,155,0,0,dec,six,WD ,300000,2,1
MSSC160,RM,21.0,1936,2,4,Lvl,4,Inside,3,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,3,3,No,Unf,0.0,Unf,0.0,546.0,546.0,GasA,4,1,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,3,5,8,0,0,none,0.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,jun,six,WD ,90500,36,36
MSSC90,RL,74.0,13101,2,3,Lvl,4,Inside,3,NAmes,Norm,Norm,Duplex,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,BrkFace,108.0,3,3,CBlock,3,3,No,LwQ,231.0,Unf,0.0,1497.0,1728.0,GasA,3,1,SBrkr,1728,0,0,1728,0.0,0.0,2,0,6,2,3,10,8,0,0,Detchd,1987.0,1,2.0,576.0,3,3,2,0,0,0,0,0,0,0,nov,eight,WD ,142600,43,43
MSSC20,RL,67.0,9808,2,3,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,110.0,4,3,PConc,4,3,No,GLQ,788.0,Unf,0.0,785.0,1573.0,GasA,5,1,SBrkr,1573,0,0,1573,1.0,0.0,2,0,3,1,4,6,8,0,0,Attchd,2002.0,2,2.0,544.0,3,3,2,0,72,0,0,0,0,0,mar,nine,WD ,227000,7,7
MSSC90,RL,0.0,8145,2,3,HLS,4,Corner,3,Crawfor,Norm,Norm,Duplex,2.5Unf,7,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,No,LwQ,246.0,Unf,0.0,674.0,920.0,GasA,5,1,SBrkr,1240,1240,0,2480,0.0,0.0,2,1,5,2,3,13,8,2,4,Detchd,1940.0,1,2.0,400.0,3,3,2,0,0,57,0,0,0,0,jul,nine,WD ,205000,69,59
MSSC20,RL,73.0,17227,2,2,Lvl,4,CulDSac,2,CollgCr,Norm,Norm,1Fam,1Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,158.0,4,3,PConc,4,3,3,GLQ,915.0,Unf,0.0,426.0,1341.0,GasA,5,1,SBrkr,1341,0,0,1341,1.0,0.0,1,1,1,1,4,5,8,1,3,Attchd,1999.0,2,2.0,482.0,3,3,2,240,84,0,0,0,0,0,jan,seven,WD ,246900,8,7
MSSC70,C (all),60.0,5280,2,4,Lvl,4,Corner,3,IDOTRR,Feedr,Norm,1Fam,2Story,4,7,1895,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,Stone,1,2,No,Unf,0.0,Unf,0.0,173.0,173.0,GasA,5,0,SBrkr,825,536,0,1361,0.0,0.0,1,0,2,1,3,6,8,0,0,Detchd,1895.0,1,1.0,185.0,2,3,2,0,123,0,0,0,0,0,jul,eight,WD ,89000,113,58
MSSC50,RL,89.0,11792,2,4,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,4,5,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,No,Unf,0.0,Unf,0.0,744.0,744.0,GasA,5,0,FuseF,792,328,0,1120,0.0,0.0,1,0,2,1,2,5,8,0,0,Detchd,1956.0,1,2.0,480.0,3,2,1,0,0,0,0,160,0,0,jun,ten,WD ,64000,62,60
MSSC120,RL,40.0,3876,2,3,Lvl,4,Inside,3,Greens,Norm,Norm,Twnhs,1Story,8,5,1978,1978,Gable,CompShg,Wd Sdng,Plywood,None,0.0,4,3,CBlock,4,3,3,GLQ,652.0,Rec,526.0,48.0,1226.0,GasA,3,1,SBrkr,1226,0,0,1226,1.0,0.0,1,0,1,1,4,4,8,1,3,Attchd,1978.0,3,2.0,484.0,3,3,2,133,60,0,0,0,0,0,jul,six,WD ,170000,28,28
MSSC60,RL,107.0,13891,2,4,Lvl,4,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,424.0,5,3,PConc,5,3,3,Unf,0.0,Unf,0.0,1734.0,1734.0,GasA,5,1,SBrkr,1734,1088,0,2822,0.0,0.0,3,1,4,1,5,12,8,1,4,BuiltIn,2009.0,2,3.0,1020.0,3,3,2,52,170,0,0,192,0,0,jan,nine,New,582933,1,0
MSSC30,RM,50.0,6000,2,4,Lvl,4,Inside,3,OldTown,Artery,Norm,1Fam,1Story,6,6,1925,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,BrkTil,3,3,No,BLQ,397.0,Unf,0.0,706.0,1103.0,GasA,4,1,SBrkr,1103,0,0,1103,0.0,0.0,1,0,2,1,4,5,8,1,4,Detchd,1976.0,1,2.0,440.0,3,3,2,166,120,0,0,0,0,0,jul,six,WD ,110500,81,26
MSSC20,RL,80.0,8240,2,4,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,6,6,1960,1960,Hip,CompShg,HdBoard,HdBoard,Stone,198.0,3,3,CBlock,3,3,No,Unf,0.0,Unf,0.0,1179.0,1179.0,GasA,4,1,SBrkr,1179,0,0,1179,0.0,0.0,1,0,2,1,3,5,6,0,0,Attchd,1960.0,3,2.0,622.0,3,3,1,0,0,0,0,0,0,0,jun,seven,WD ,110000,47,47
MSSC20,RL,50.0,9405,2,4,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,9,1947,2008,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,5,CBlock,3,3,No,Unf,0.0,Unf,0.0,698.0,698.0,GasA,5,1,SBrkr,698,0,0,698,0.0,1.0,1,0,2,1,3,4,8,0,0,none,0.0,0,0.0,0.0,0,0,2,0,200,0,0,0,0,0,jun,nine,WD ,118000,62,1
MSSC60,RL,85.0,10625,2,4,Lvl,4,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,292.0,4,3,PConc,4,3,No,GLQ,866.0,Unf,0.0,132.0,998.0,GasA,5,1,SBrkr,1006,1040,0,2046,1.0,0.0,2,1,3,1,4,8,8,1,4,BuiltIn,2003.0,2,3.0,871.0,3,3,2,320,62,0,0,0,0,0,aug,eight,WD ,284000,5,4
MSSC60,RL,70.0,9247,2,3,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,2Story,6,6,1962,1962,Gable,CompShg,HdBoard,HdBoard,BrkFace,318.0,3,3,CBlock,3,3,No,Rec,319.0,Unf,0.0,539.0,858.0,GasA,5,1,SBrkr,858,858,0,1716,0.0,0.0,1,1,4,1,3,8,8,1,4,Attchd,1962.0,3,2.0,490.0,3,3,2,0,84,0,0,120,0,0,mar,eight,WD ,171000,46,46
MSSC60,RL,96.0,10628,2,3,Lvl,4,Corner,3,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,Unf,0.0,Unf,0.0,835.0,835.0,GasA,5,1,SBrkr,871,941,0,1812,0.0,0.0,2,1,3,1,4,8,8,0,0,BuiltIn,2004.0,2,2.0,478.0,3,3,2,146,91,0,0,0,0,0,jan,nine,WD ,193000,5,5
MSSC20,RL,0.0,11000,2,2,Lvl,4,Corner,3,Mitchel,Norm,Norm,1Fam,1Story,5,6,1976,2003,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,PConc,4,3,No,LwQ,1090.0,Unf,0.0,0.0,1090.0,GasA,3,1,SBrkr,1178,0,0,1178,1.0,0.0,1,1,3,1,3,6,8,0,0,Attchd,1976.0,1,2.0,502.0,3,3,2,0,44,0,0,88,0,0,jun,seven,WD ,135000,31,4
MSSC70,RL,54.0,9399,2,4,Bnk,4,Inside,3,Crawfor,Norm,Norm,1Fam,2.5Unf,7,8,1919,1950,Gable,CompShg,MetalSd,Stucco,None,0.0,3,3,BrkTil,3,3,1,Unf,0.0,Unf,0.0,818.0,818.0,GasA,3,1,SBrkr,818,818,0,1636,0.0,0.0,1,1,4,1,4,7,8,1,4,Detchd,1919.0,1,1.0,288.0,2,3,0,0,0,212,0,0,0,0,sep,six,WD ,167000,87,56
MSSC20,RM,60.0,7200,2,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,1Story,4,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,No,Unf,0.0,Unf,0.0,576.0,576.0,GasA,5,1,SBrkr,864,0,0,864,0.0,0.0,1,0,2,1,3,5,8,0,0,Detchd,1952.0,2,1.0,528.0,3,3,2,0,0,0,0,115,0,0,aug,six,COD,105000,56,56
MSSC20,RL,78.0,10264,2,3,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,4,3,PConc,4,3,2,ALQ,1162.0,Unf,0.0,426.0,1588.0,GasA,5,1,SBrkr,1588,0,0,1588,0.0,0.0,2,0,3,1,4,6,8,0,0,Attchd,1999.0,2,2.0,472.0,3,3,2,158,29,0,0,0,0,0,aug,six,WD ,214000,7,7
MSSC60,RL,0.0,13215,2,3,Lvl,4,Corner,3,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,112.0,4,3,PConc,4,3,No,GLQ,994.0,Unf,0.0,426.0,1420.0,GasA,5,1,SBrkr,1426,488,0,1914,1.0,0.0,2,1,3,1,4,9,8,1,3,BuiltIn,2004.0,2,3.0,746.0,3,3,2,168,127,0,0,0,0,0,feb,six,WD ,279000,2,2
MSSC80,RL,81.0,10530,2,4,Lvl,4,Inside,3,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1975,2000,Gable,CompShg,Plywood,Plywood,BrkFace,248.0,3,3,CBlock,3,2,No,ALQ,548.0,Unf,0.0,127.0,675.0,GasA,3,1,SBrkr,1109,766,0,1875,0.0,0.0,3,0,3,1,4,8,8,1,3,Attchd,1975.0,2,2.0,485.0,3,3,2,48,28,0,0,0,0,0,jun,six,WD ,184500,31,6
MSSC50,RM,50.0,6000,2,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,1.5Fin,3,7,1948,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,No,ALQ,331.0,Unf,0.0,318.0,649.0,GasA,5,1,SBrkr,679,504,0,1183,0.0,0.0,1,1,2,1,3,6,8,0,0,Detchd,1981.0,1,1.0,308.0,3,3,2,0,176,0,0,0,0,0,jun,seven,WD ,120000,59,5
MSSC60,RL,70.0,7703,2,4,Lvl,4,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,4,PConc,4,4,No,GLQ,52.0,Rec,364.0,400.0,816.0,GasA,5,1,SBrkr,833,897,0,1730,0.0,0.0,2,1,3,1,4,6,8,0,0,Attchd,1992.0,2,2.0,528.0,3,3,2,0,91,0,0,168,0,0,nov,nine,WD ,171500,17,17
MSSC160,FV,35.0,4251,2,3,Lvl,4,Inside,3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,No,Unf,0.0,Unf,0.0,625.0,625.0,GasA,5,1,SBrkr,625,625,0,1250,0.0,0.0,2,1,2,1,4,5,8,0,0,Detchd,2006.0,2,2.0,528.0,3,3,2,0,54,0,0,0,0,0,jun,seven,New,164700,1,0
MSSC60,RL,88.0,12128,2,3,Bnk,4,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,6,4,1989,1989,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,4,3,CBlock,4,3,No,ALQ,549.0,Unf,0.0,319.0,868.0,GasA,5,1,SBrkr,1313,1246,0,2559,0.0,0.0,2,1,4,1,5,9,8,1,3,Attchd,1989.0,2,2.0,506.0,3,3,2,0,245,0,0,168,0,0,nov,six,WD ,209000,17,17
MSSC120,RM,0.0,3072,2,4,Lvl,4,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,18.0,4,3,PConc,4,3,No,GLQ,1059.0,Unf,0.0,306.0,1365.0,GasA,5,1,SBrkr,1548,0,0,1548,1.0,0.0,2,0,2,1,4,7,8,1,3,Attchd,2004.0,3,2.0,388.0,3,3,2,143,20,0,0,0,0,0,sep,six,WD ,225000,2,2
MSSC50,RL,58.0,8410,2,4,Lvl,4,FR2,3,Edwards,Feedr,Norm,1Fam,1.5Fin,5,3,1910,1996,Gambrel,CompShg,Wd Sdng,VinylSd,None,0.0,3,2,PConc,3,3,No,Unf,0.0,Unf,0.0,658.0,658.0,GasA,3,1,SBrkr,658,526,0,1184,0.0,0.0,1,0,5,1,3,8,8,0,0,none,0.0,0,0.0,0.0,0,0,0,0,151,0,0,0,0,0,may,six,WD ,81000,96,10
MSSC20,RL,49.0,15218,2,3,Lvl,4,CulDSac,3,Somerst,RRAn,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,none,0.0,4,3,PConc,5,4,No,GLQ,1562.0,Unf,0.0,108.0,1670.0,GasA,5,1,SBrkr,1670,0,0,1670,1.0,0.0,2,1,2,1,4,6,8,1,4,Attchd,2006.0,2,3.0,928.0,3,3,2,0,240,200,0,0,0,0,sep,six,New,336820,0,0
MSSC60,RL,0.0,14364,2,3,Low,4,Inside,2,SawyerW,Norm,Norm,1Fam,2Story,7,5,1988,1989,Gable,CompShg,Plywood,Plywood,BrkFace,128.0,4,3,CBlock,4,3,3,GLQ,1065.0,Unf,0.0,92.0,1157.0,GasA,5,1,SBrkr,1180,882,0,2062,1.0,0.0,2,1,3,1,3,7,8,1,4,Attchd,1988.0,3,2.0,454.0,3,3,2,60,55,0,0,154,0,0,apr,seven,WD ,277000,19,18
MSSC20,RL,70.0,8680,2,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,1960,Hip,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,3,3,No,Unf,0.0,Unf,0.0,894.0,894.0,GasA,3,1,SBrkr,894,0,0,894,0.0,0.0,1,0,3,1,3,5,8,0,0,Detchd,1965.0,1,1.0,312.0,3,3,2,0,0,0,0,0,0,0,jan,seven,WD ,117600,47,47
MSSC50,RL,80.0,9600,2,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1.5Fin,6,8,1950,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,No,BLQ,120.0,Unf,0.0,736.0,856.0,GasA,5,1,SBrkr,1112,556,0,1668,0.0,0.0,1,1,3,1,3,6,6,0,0,Attchd,1950.0,1,1.0,271.0,3,3,2,0,0,0,0,0,0,0,sep,nine,WD ,140000,59,4
MSSC20,RL,91.0,11778,2,4,Lvl,4,Inside,3,CollgCr,PosN,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,402.0,5,3,PConc,5,3,2,GLQ,1153.0,Unf,0.0,598.0,1751.0,GasA,5,1,SBrkr,1766,0,0,1766,1.0,0.0,2,1,3,1,5,8,8,2,4,Attchd,2008.0,3,3.0,874.0,3,3,2,216,36,0,0,0,0,0,dec,eight,New,395039,0,0
MSSC60,RL,59.0,15810,2,3,Lvl,4,Inside,3,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,none,0.0,4,3,CBlock,4,3,No,Unf,0.0,Unf,0.0,768.0,768.0,GasA,5,1,SBrkr,768,728,0,1496,0.0,0.0,3,0,3,1,4,7,8,0,0,Attchd,2007.0,1,2.0,572.0,3,3,2,100,0,0,0,0,0,0,may,seven,New,181755,0,0
MSSC20,RL,91.0,11024,2,3,Lvl,4,Corner,3,SawyerW,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,118.0,4,3,PConc,4,3,2,Unf,0.0,Unf,0.0,1400.0,1400.0,GasA,5,1,SBrkr,1400,0,0,1400,0.0,0.0,2,0,3,1,4,6,8,0,0,Attchd,2005.0,2,2.0,612.0,3,3,2,144,55,0,0,0,0,0,oct,six,New,186800,1,0
MSSC60,RL,0.0,8970,2,3,Lvl,4,Corner,3,NAmes,Norm,Norm,1Fam,2Story,5,6,1965,1965,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,No,ALQ,388.0,Unf,0.0,356.0,744.0,GasA,3,1,SBrkr,825,1315,0,2140,0.0,0.0,2,1,4,1,3,7,8,1,3,Attchd,1965.0,3,2.0,549.0,3,3,2,0,40,264,0,0,0,0,jun,nine,WD ,177500,44,44
MSSC30,RL,60.0,10800,2,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,1Story,4,6,1927,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,No,Unf,0.0,Unf,0.0,656.0,656.0,GasA,3,1,SBrkr,968,0,0,968,0.0,0.0,2,0,4,1,3,5,8,0,0,Detchd,1928.0,1,1.0,216.0,2,2,2,0,0,0,0,0,0,0,aug,seven,WD ,64500,80,0
MSSC120,FV,25.0,4835,2,3,Lvl,4,CulDSac,3,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,5,3,2,GLQ,1298.0,Unf,0.0,190.0,1488.0,GasA,5,1,SBrkr,1488,0,0,1488,1.0,0.0,2,0,2,1,4,6,8,1,4,Attchd,2004.0,3,2.0,506.0,3,3,2,168,50,0,0,0,0,0,mar,ten,WD ,260000,6,5
MSSC20,RL,53.0,3710,2,4,Lvl,4,Inside,3,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4,3,2,Unf,0.0,Unf,0.0,1266.0,1266.0,GasA,5,1,SBrkr,1266,0,0,1266,0.0,0.0,2,0,2,1,4,6,8,1,4,Attchd,2007.0,3,2.0,388.0,3,3,2,100,16,0,0,0,0,0,aug,seven,New,185485,0,0
MSSC30,RM,51.0,6120,2,4,Lvl,4,Corner,3,BrkSide,Norm,Norm,1Fam,1Story,5,7,1931,1993,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,No,BLQ,209.0,Unf,0.0,506.0,715.0,GasA,3,1,FuseA,875,0,0,875,1.0,0.0,1,0,2,1,3,5,8,0,0,Detchd,1931.0,1,1.0,180.0,2,3,2,48,0,0,0,0,0,0,nov,nine,WD ,105000,78,16
MSSC80,RL,80.0,9600,2,4,Lvl,4,FR2,3,Veenker,Feedr,Norm,1Fam,SLvl,6,7,1976,1994,Hip,CompShg,Plywood,Plywood,BrkFace,360.0,4,4,CBlock,3,3,No,Unf,0.0,Unf,0.0,528.0,528.0,GasA,5,1,SBrkr,1094,761,0,1855,0.0,0.0,2,1,3,1,3,7,8,1,3,Attchd,1976.0,2,2.0,512.0,3,3,2,113,100,0,0,0,0,0,aug,seven,WD ,187000,31,13
MSSC20,RL,91.0,14145,2,4,Lvl,4,Corner,3,NWAmes,Norm,Norm,1Fam,1Story,7,7,1984,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,CBlock,4,3,1,ALQ,213.0,Unf,0.0,995.0,1208.0,GasA,5,1,SBrkr,1621,0,0,1621,1.0,0.0,2,0,3,1,4,8,8,0,0,Attchd,1984.0,2,2.0,440.0,3,3,2,108,45,0,0,0,0,400,may,six,WD ,202500,22,8
MSSC20,RL,70.0,9926,2,3,Lvl,4,Inside,3,NridgHt,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,4,3,PConc,4,3,1,GLQ,1178.0,Unf,0.0,436.0,1614.0,GasA,5,1,SBrkr,1614,0,0,1614,1.0,0.0,2,0,3,1,4,7,8,0,0,Attchd,2005.0,2,3.0,878.0,3,3,2,100,38,0,0,0,0,0,may,seven,WD ,245700,2,1
MSSC160,RL,50.0,8012,2,4,Lvl,4,Inside,3,SawyerW,Norm,Norm,TwnhsE,2Story,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,No,Unf,0.0,Unf,0.0,630.0,630.0,GasA,5,1,SBrkr,630,636,0,1266,0.0,0.0,1,1,2,1,3,5,8,2,3,Attchd,1980.0,2,1.0,283.0,3,3,2,340,0,0,0,0,0,0,jul,seven,WD ,128000,27,27
MSSC60,RL,80.0,10240,2,4,Lvl,4,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,4,3,PConc,4,3,1,Unf,0.0,Unf,0.0,1030.0,1030.0,GasA,4,1,SBrkr,1038,1060,0,2098,0.0,0.0,2,1,3,1,5,8,8,1,4,Attchd,2005.0,2,3.0,878.0,3,3,2,192,52,0,0,0,0,0,mar,six,WD ,275500,1,1
MSSC60,RL,0.0,10762,2,3,Lvl,4,CulDSac,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,344.0,4,3,PConc,4,3,No,GLQ,694.0,Unf,0.0,284.0,978.0,GasA,5,1,SBrkr,1005,978,0,1983,0.0,0.0,2,1,3,1,4,9,8,1,3,Attchd,1999.0,3,2.0,490.0,3,3,2,0,0,0,0,0,0,0,may,nine,WD ,225000,10,10
MSSC80,RL,80.0,8000,2,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,5,5,1959,1959,Gable,CompShg,BrkFace,Plywood,None,0.0,3,3,CBlock,4,3,2,GLQ,433.0,Rec,95.0,0.0,528.0,GasA,3,1,SBrkr,1183,0,0,1183,1.0,0.0,1,0,3,1,3,6,8,0,0,Attchd,1959.0,2,1.0,288.0,3,3,2,0,0,0,0,0,0,0,jul,nine,WD ,138000,50,50
MSSC160,RM,21.0,1680,2,4,Lvl,4,Inside,3,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,ImStucc,BrkFace,381.0,3,3,CBlock,3,3,No,Unf,0.0,Unf,0.0,525.0,525.0,GasA,3,1,SBrkr,525,567,0,1092,0.0,0.0,1,1,3,1,3,6,8,0,0,Detchd,1971.0,1,1.0,264.0,3,3,2,0,0,0,0,0,0,0,mar,ten,WD ,88000,39,39
